,FlightNum,Qty_Cancelled,Qty,CancelledRatio
4845,3079,35,1662,2.11
4846,4030,39,1845,2.11
4847,6130,40,1894,2.11
4848,685,371,17542,2.11
4849,3200,58,2753,2.11
4850,6081,25,1183,2.11
4851,1707,243,11525,2.11
4852,1854,334,15842,2.11
4853,2259,19,901,2.11
4854,559,455,21615,2.11
4855,2202,77,3656,2.11
4856,6937,14,662,2.11
4857,6137,44,2082,2.11
4858,1744,305,14425,2.11
4859,3992,46,2185,2.11
4860,5750,13,615,2.11
4861,3744,60,2842,2.11
4862,388,287,13581,2.11
4863,1013,100,4744,2.11
4864,7639,7,332,2.11
4865,3765,44,2085,2.11
4866,2826,55,2601,2.11
4867,1362,86,4070,2.11
4868,6377,6,285,2.11
4869,77,247,11717,2.11
4870,850,279,13228,2.11
4871,3076,36,1708,2.11
4872,473,452,21408,2.11
4873,1159,326,15485,2.11
4874,2815,55,2609,2.11
4875,758,318,15091,2.11
4876,775,425,20105,2.11
4877,3472,46,2190,2.1
4878,624,404,19222,2.1
4879,1958,145,6895,2.1
4880,3727,53,2529,2.1
4881,6122,50,2381,2.1
4882,3183,19,906,2.1
4883,6398,14,668,2.1
4884,3082,35,1669,2.1
4885,3816,45,2146,2.1
4886,3105,22,1048,2.1
4887,6710,22,1050,2.1
4888,361,405,19274,2.1
4889,5701,16,763,2.1
4890,1923,153,7273,2.1
4891,976,200,9538,2.1
4892,1602,178,8481,2.1
4893,6390,14,666,2.1
4894,2739,52,2473,2.1
4895,1791,162,7715,2.1
4896,5361,24,1145,2.1
4897,6140,63,3004,2.1
4898,6661,26,1241,2.1
4899,3931,55,2623,2.1
4900,3565,38,1809,2.1
4901,730,326,15501,2.1
4902,381,366,17468,2.1
4903,6485,18,856,2.1
4904,818,218,10364,2.1
4905,694,347,16546,2.1
4906,130,374,17926,2.09
4907,3034,35,1674,2.09
4908,1593,233,11127,2.09
4909,3155,24,1151,2.09
4910,420,266,12738,2.09
4911,5283,25,1194,2.09
4912,7362,12,575,2.09
4913,3872,73,3494,2.09
4914,465,407,19450,2.09
4915,425,505,24117,2.09
4916,1534,256,12235,2.09
4917,6106,33,1579,2.09
4918,4947,16,766,2.09
4919,764,249,11905,2.09
4920,3750,42,2013,2.09
4921,2757,49,2347,2.09
4922,2488,68,3248,2.09
4923,7706,9,430,2.09
4924,5856,15,719,2.09
4925,5367,21,1005,2.09
4926,6053,20,958,2.09
4927,1870,237,11323,2.09
4928,3794,71,3400,2.09
4929,3342,25,1195,2.09
4930,3122,25,1200,2.08
4931,1100,200,9619,2.08
4932,3773,38,1824,2.08
4933,5902,12,576,2.08
4934,6795,13,624,2.08
4935,157,276,13287,2.08
4936,1254,285,13694,2.08
4937,2110,153,7367,2.08
4938,2888,53,2551,2.08
4939,1405,305,14663,2.08
4940,2822,116,5572,2.08
4941,2951,38,1827,2.08
4942,1885,173,8312,2.08
4943,851,321,15405,2.08
4944,2083,210,10107,2.08
4945,3835,50,2409,2.08
4946,463,344,16546,2.08
4947,2544,97,4657,2.08
4948,3332,36,1727,2.08
4949,2722,59,2831,2.08
4950,314,392,18885,2.08
4951,5884,6,289,2.08
4952,3975,17,819,2.08
4953,1027,298,14420,2.07
4954,684,375,18115,2.07
4955,3795,44,2129,2.07
4956,3090,31,1501,2.07
4957,5911,13,628,2.07
4958,636,401,19386,2.07
4959,6573,10,483,2.07
4960,7366,12,581,2.07
4961,3023,35,1687,2.07
4962,1607,251,12133,2.07
4963,1148,224,10838,2.07
4964,3177,33,1592,2.07
4965,7528,3,145,2.07
4966,174,241,11617,2.07
4967,455,424,20506,2.07
4968,60,369,17849,2.07
4969,526,495,23894,2.07
4970,7405,12,580,2.07
4971,4808,18,871,2.07
4972,1358,38,1837,2.07
4973,1459,195,9419,2.07
4974,3060,28,1350,2.07
4975,1399,94,4544,2.07
4976,5485,15,726,2.07
4977,3351,39,1887,2.07
4978,7721,10,484,2.07
4979,2238,202,9753,2.07
4980,5645,12,579,2.07
4981,1144,349,16841,2.07
4982,357,441,21294,2.07
4983,2802,96,4641,2.07
4984,3424,15,726,2.07
4985,3340,34,1640,2.07
4986,78,248,11993,2.07
4987,1831,241,11632,2.07
4988,1456,267,12900,2.07
4989,2982,20,965,2.07
4990,2675,105,5062,2.07
4991,2916,96,4633,2.07
4992,1210,321,15543,2.07
4993,696,284,13746,2.07
4994,2332,102,4927,2.07
4995,1656,175,8444,2.07
4996,3567,32,1549,2.07
4997,6934,14,677,2.07
4998,435,433,20891,2.07
4999,568,401,19469,2.06
5000,502,292,14147,2.06
5001,402,406,19673,2.06
5002,2124,159,7718,2.06
5003,1577,339,16427,2.06
5004,3918,51,2473,2.06
5005,1782,266,12928,2.06
5006,2895,28,1360,2.06
5007,2671,55,2664,2.06
5008,3096,28,1357,2.06
5009,1925,198,9627,2.06
5010,981,184,8938,2.06
5011,867,209,10159,2.06
5012,16,323,15679,2.06
5013,344,397,19237,2.06
5014,5839,25,1211,2.06
5015,1759,208,10104,2.06
5016,1644,195,9472,2.06
5017,228,350,16978,2.06
5018,3483,35,1699,2.06
5019,133,418,20302,2.06
5020,1445,306,14863,2.06
5021,1773,255,12373,2.06
5022,2325,85,4136,2.06
5023,1266,284,13757,2.06
5024,380,292,14165,2.06
5025,6609,19,923,2.06
5026,563,436,21200,2.06
5027,2234,89,4315,2.06
5028,1650,154,7490,2.06
5029,472,450,21860,2.06
5030,1197,269,13073,2.06
5031,185,341,16530,2.06
5032,6906,11,536,2.05
5033,2405,135,6576,2.05
5034,2447,78,3796,2.05
5035,1061,277,13518,2.05
5036,9552,10,488,2.05
5037,6616,17,831,2.05
5038,4923,33,1609,2.05
5039,2642,52,2531,2.05
5040,1478,262,12776,2.05
5041,14,357,17431,2.05
5042,3797,48,2342,2.05
5043,2167,127,6189,2.05
5044,5195,8,391,2.05
5045,7618,11,536,2.05
5046,3631,34,1656,2.05
5047,6509,36,1758,2.05
5048,4699,41,2001,2.05
5049,1011,237,11550,2.05
5050,562,353,17180,2.05
5051,746,283,13821,2.05
5052,6345,17,828,2.05
5053,320,315,15352,2.05
5054,7478,10,488,2.05
5055,1497,277,13598,2.04
5056,4951,36,1768,2.04
5057,1997,160,7826,2.04
5058,2607,60,2934,2.04
5059,1931,223,10909,2.04
5060,5000,19,930,2.04
5061,3409,18,881,2.04
5062,2162,144,7053,2.04
5063,2421,99,4842,2.04
5064,1682,272,13340,2.04
5065,1231,239,11741,2.04
5066,6354,4,196,2.04
5067,5432,21,1031,2.04
5068,1555,247,12134,2.04
5069,936,275,13462,2.04
5070,7190,5,245,2.04
5071,126,336,16495,2.04
5072,6128,40,1963,2.04
5073,710,364,17861,2.04
5074,1423,296,14502,2.04
5075,187,369,18109,2.04
5076,1864,197,9665,2.04
5077,1879,165,8097,2.04
5078,1838,226,11067,2.04
5079,3770,34,1665,2.04
5080,876,259,12676,2.04
5081,2324,74,3619,2.04
5082,2289,110,5389,2.04
5083,1746,210,10312,2.04
5084,870,301,14780,2.04
5085,3986,48,2355,2.04
5086,6052,14,687,2.04
5087,4688,42,2059,2.04
5088,7578,3,147,2.04
5089,5787,14,687,2.04
5090,3453,37,1811,2.04
5091,838,318,15594,2.04
5092,84,279,13650,2.04
5093,689,294,14438,2.04
5094,3637,38,1861,2.04
5095,2719,80,3946,2.03
5096,1815,248,12214,2.03
5097,1242,278,13662,2.03
5098,6657,30,1475,2.03
5099,3663,78,3847,2.03
5100,6897,11,542,2.03
5101,601,392,19266,2.03
5102,2683,49,2417,2.03
5103,327,299,14752,2.03
5104,2848,76,3743,2.03
5105,5323,21,1032,2.03
5106,2686,89,4377,2.03
5107,479,316,15602,2.03
5108,430,398,19645,2.03
5109,6880,15,740,2.03
5110,3498,40,1970,2.03
5111,3228,35,1727,2.03
5112,3164,30,1479,2.03
5113,467,473,23267,2.03
5114,2637,84,4145,2.03
5115,7739,7,344,2.03
5116,2627,62,3053,2.03
5117,2419,106,5233,2.03
5118,3638,49,2414,2.03
5119,2617,47,2310,2.03
5120,6690,21,1032,2.03
5121,505,427,21028,2.03
5122,1322,54,2666,2.03
5123,1454,310,15252,2.03
5124,6403,11,541,2.03
5125,869,229,11305,2.03
5126,399,364,17891,2.03
5127,509,414,20431,2.03
5128,1668,217,10676,2.03
5129,816,275,13564,2.03
5130,2291,58,2858,2.03
5131,6173,51,2514,2.03
5132,1014,201,9899,2.03
5133,7279,7,344,2.03
5134,3980,47,2330,2.02
5135,3016,37,1836,2.02
5136,2980,45,2233,2.02
5137,6978,14,694,2.02
5138,1622,244,12086,2.02
5139,6361,7,346,2.02
5140,1496,232,11460,2.02
5141,7567,2,99,2.02
5142,1886,230,11373,2.02
5143,3013,40,1981,2.02
5144,1151,348,17220,2.02
5145,1380,86,4247,2.02
5146,6469,18,889,2.02
5147,2856,62,3065,2.02
5148,220,301,14871,2.02
5149,1693,151,7478,2.02
5150,3098,33,1633,2.02
5151,2336,71,3515,2.02
5152,7949,6,297,2.02
5153,1896,161,7983,2.02
5154,4754,51,2520,2.02
5155,322,334,16499,2.02
5156,1352,122,6029,2.02
5157,7235,7,347,2.02
5158,1150,216,10688,2.02
5159,944,213,10555,2.02
5160,2204,93,4610,2.02
5161,820,322,15910,2.02
5162,3300,37,1829,2.02
5163,1215,279,13800,2.02
5164,414,403,19924,2.02
5165,3461,38,1877,2.02
5166,6143,44,2191,2.01
5167,6484,24,1192,2.01
5168,585,314,15619,2.01
5169,7238,5,249,2.01
5170,3304,27,1342,2.01
5171,2104,138,6882,2.01
5172,3720,50,2488,2.01
5173,1884,199,9925,2.01
5174,6064,25,1243,2.01
5175,517,334,16590,2.01
5176,1808,209,10395,2.01
5177,3838,43,2143,2.01
5178,6903,10,498,2.01
5179,1529,286,14254,2.01
5180,6750,22,1097,2.01
5181,2001,178,8837,2.01
5182,3908,72,3590,2.01
5183,5612,13,646,2.01
5184,2745,76,3777,2.01
5185,626,303,15092,2.01
5186,6625,26,1292,2.01
5187,1116,327,16297,2.01
5188,1735,244,12124,2.01
5189,3208,64,3180,2.01
5190,2061,145,7211,2.01
5191,1568,227,11305,2.01
5192,6741,15,745,2.01
5193,1401,284,14151,2.01
5194,1989,145,7266,2.0
5195,2610,71,3552,2.0
5196,2123,129,6466,2.0
5197,2845,68,3393,2.0
5198,3743,51,2556,2.0
5199,754,288,14415,2.0
5200,1103,257,12852,2.0
5201,3740,31,1550,2.0
5202,569,374,18706,2.0
5203,2112,166,8295,2.0
5204,2744,69,3458,2.0
5205,5781,14,701,2.0
5206,6055,24,1198,2.0
5207,3902,55,2745,2.0
5208,1219,272,13570,2.0
5209,5622,4,200,2.0
5210,3591,36,1801,2.0
5211,5510,14,700,2.0
5212,2246,93,4651,2.0
5213,6026,17,849,2.0
5214,5429,14,700,2.0
5215,5883,21,1052,2.0
5216,1700,261,13043,2.0
5217,434,355,17739,2.0
5218,1564,185,9251,2.0
5219,293,372,18611,2.0
5220,5686,12,600,2.0
5221,825,285,14222,2.0
5222,2808,92,4589,2.0
5223,208,418,20857,2.0
5224,316,319,15986,2.0
5225,6766,16,802,2.0
5226,415,358,17888,2.0
5227,433,325,16229,2.0
5228,286,304,15173,2.0
5229,5667,22,1098,2.0
5230,1258,277,13826,2.0
5231,1540,204,10273,1.99
5232,1291,258,12940,1.99
5233,2053,192,9641,1.99
5234,80,238,11943,1.99
5235,1169,222,11168,1.99
5236,3624,40,2007,1.99
5237,1134,228,11480,1.99
5238,579,431,21629,1.99
5239,6714,16,803,1.99
5240,38,355,17870,1.99
5241,2776,31,1557,1.99
5242,456,339,17007,1.99
5243,1960,119,5992,1.99
5244,7558,6,302,1.99
5245,1427,243,12210,1.99
5246,577,379,19009,1.99
5247,1090,236,11878,1.99
5248,930,224,11253,1.99
5249,2346,50,2507,1.99
5250,2089,81,4079,1.99
5251,1612,240,12075,1.99
5252,10,338,16944,1.99
5253,95,348,17491,1.99
5254,6487,13,654,1.99
5255,6555,16,806,1.99
5256,1123,238,11989,1.99
5257,1112,324,16260,1.99
5258,3793,55,2763,1.99
5259,5412,19,953,1.99
5260,9536,14,704,1.99
5261,1220,319,16020,1.99
5262,2788,38,1914,1.99
5263,2290,79,4000,1.98
5264,1124,251,12708,1.98
5265,6536,2,101,1.98
5266,1489,244,12353,1.98
5267,2823,77,3885,1.98
5268,336,314,15826,1.98
5269,2616,69,3480,1.98
5270,1137,277,14017,1.98
5271,3307,34,1714,1.98
5272,5398,12,605,1.98
5273,5246,17,860,1.98
5274,2400,67,3379,1.98
5275,3787,59,2976,1.98
5276,240,288,14541,1.98
5277,3751,36,1821,1.98
5278,2531,38,1921,1.98
5279,5443,14,706,1.98
5280,1402,271,13700,1.98
5281,2749,40,2021,1.98
5282,687,327,16524,1.98
5283,3457,31,1568,1.98
5284,3175,38,1916,1.98
5285,3535,35,1771,1.98
5286,1056,256,12917,1.98
5287,480,425,21440,1.98
5288,1511,251,12657,1.98
5289,1580,267,13501,1.98
5290,2109,161,8122,1.98
5291,1211,209,10554,1.98
5292,1542,231,11649,1.98
5293,411,395,19980,1.98
5294,3057,30,1513,1.98
5295,507,344,17352,1.98
5296,588,314,15824,1.98
5297,2796,51,2580,1.98
5298,6133,43,2175,1.98
5299,3496,42,2127,1.97
5300,1794,169,8583,1.97
5301,4825,47,2386,1.97
5302,4675,31,1573,1.97
5303,953,194,9862,1.97
5304,1068,215,10936,1.97
5305,542,394,20012,1.97
5306,5277,17,865,1.97
5307,3014,34,1727,1.97
5308,6490,26,1320,1.97
5309,3149,17,862,1.97
5310,2608,62,3145,1.97
5311,534,404,20500,1.97
5312,3593,35,1777,1.97
5313,1053,194,9858,1.97
5314,6941,14,709,1.97
5315,732,313,15920,1.97
5316,554,436,22083,1.97
5317,6973,9,457,1.97
5318,1038,199,10111,1.97
5319,2050,171,8679,1.97
5320,3848,67,3397,1.97
5321,547,312,15845,1.97
5322,1178,209,10593,1.97
5323,1515,343,17381,1.97
5324,2611,78,3954,1.97
5325,7893,8,406,1.97
5326,3311,38,1929,1.97
5327,3814,63,3212,1.96
5328,1018,219,11176,1.96
5329,5034,22,1125,1.96
5330,2178,131,6692,1.96
5331,7240,7,357,1.96
5332,941,208,10627,1.96
5333,6898,11,562,1.96
5334,698,293,14982,1.96
5335,7243,7,357,1.96
5336,7824,9,460,1.96
5337,2335,64,3260,1.96
5338,1679,167,8516,1.96
5339,1932,152,7741,1.96
5340,7945,2,102,1.96
5341,1687,256,13077,1.96
5342,632,286,14575,1.96
5343,921,282,14369,1.96
5344,1450,362,18477,1.96
5345,2853,44,2249,1.96
5346,7054,2,102,1.96
5347,3661,28,1429,1.96
5348,3819,61,3119,1.96
5349,3876,25,1277,1.96
5350,561,349,17798,1.96
5351,5486,14,714,1.96
5352,1391,32,1635,1.96
5353,1494,243,12422,1.96
5354,2863,77,3936,1.96
5355,1930,212,10816,1.96
5356,128,297,15147,1.96
5357,1156,309,15758,1.96
5358,3942,50,2551,1.96
5359,1530,280,14277,1.96
5360,310,374,19097,1.96
5361,7880,9,459,1.96
5362,3460,49,2504,1.96
5363,1903,259,13303,1.95
5364,6938,11,564,1.95
5365,831,282,14450,1.95
5366,160,378,19364,1.95
5367,3929,31,1587,1.95
5368,1505,214,10955,1.95
5369,312,331,17015,1.95
5370,3941,49,2509,1.95
5371,1619,242,12428,1.95
5372,2751,75,3850,1.95
5373,1477,291,14890,1.95
5374,3559,25,1282,1.95
5375,3370,44,2262,1.95
5376,3698,35,1797,1.95
5377,1432,262,13460,1.95
5378,2820,78,4003,1.95
5379,1108,241,12375,1.95
5380,491,380,19486,1.95
5381,1360,73,3737,1.95
5382,575,325,16683,1.95
5383,274,256,13134,1.95
5384,146,435,22266,1.95
5385,1106,219,11258,1.95
5386,6686,22,1128,1.95
5387,3171,32,1643,1.95
5388,808,355,18168,1.95
5389,3355,33,1688,1.95
5390,2434,163,8359,1.95
5391,3371,30,1537,1.95
5392,1901,203,10411,1.95
5393,755,303,15572,1.95
5394,1259,263,13486,1.95
5395,5370,17,873,1.95
5396,1823,275,14082,1.95
5397,2521,69,3538,1.95
5398,9571,11,564,1.95
5399,3396,26,1333,1.95
5400,6270,32,1641,1.95
5401,9577,13,666,1.95
5402,1368,47,2412,1.95
5403,700,305,15617,1.95
5404,809,306,15700,1.95
5405,858,271,13970,1.94
5406,3429,16,823,1.94
5407,6901,15,773,1.94
5408,2701,117,6025,1.94
5409,2277,66,3402,1.94
5410,6902,12,618,1.94
5411,6342,21,1084,1.94
5412,647,375,19375,1.94
5413,2936,45,2316,1.94
5414,1297,287,14822,1.94
5415,501,284,14643,1.94
5416,5924,2,103,1.94
5417,6121,47,2422,1.94
5418,431,320,16531,1.94
5419,3413,19,978,1.94
5420,3887,52,2676,1.94
5421,3125,29,1493,1.94
5422,3494,31,1600,1.94
5423,6720,20,1032,1.94
5424,3894,30,1549,1.94
5425,5578,18,926,1.94
5426,262,313,16163,1.94
5427,3467,33,1698,1.94
5428,546,424,21844,1.94
5429,3719,50,2577,1.94
5430,892,269,13835,1.94
5431,444,307,15827,1.94
5432,6214,23,1184,1.94
5433,1683,151,7801,1.94
5434,48,282,14506,1.94
5435,469,449,23132,1.94
5436,72,307,15834,1.94
5437,3048,27,1395,1.94
5438,2502,55,2837,1.94
5439,2153,104,5365,1.94
5440,7200,9,465,1.94
5441,2235,91,4688,1.94
5442,1292,207,10689,1.94
5443,7269,7,362,1.93
5444,1426,265,13743,1.93
5445,779,309,16033,1.93
5446,802,239,12404,1.93
5447,6980,14,726,1.93
5448,2754,111,5764,1.93
5449,1853,181,9364,1.93
5450,2095,75,3881,1.93
5451,1670,209,10843,1.93
5452,3182,29,1501,1.93
5453,1286,227,11738,1.93
5454,1128,226,11684,1.93
5455,3271,48,2487,1.93
5456,2536,65,3374,1.93
5457,6677,17,882,1.93
5458,481,434,22456,1.93
5459,2094,109,5634,1.93
5460,1559,221,11434,1.93
5461,893,275,14246,1.93
5462,1003,248,12855,1.93
5463,82,309,16008,1.93
5464,1718,318,16466,1.93
5465,6615,20,1037,1.93
5466,6380,18,933,1.93
5467,120,294,15228,1.93
5468,2166,170,8831,1.93
5469,391,408,21167,1.93
5470,93,252,13027,1.93
5471,3732,54,2794,1.93
5472,516,250,12927,1.93
5473,460,354,18296,1.93
5474,6926,12,622,1.93
5475,347,401,20793,1.93
5476,410,454,23476,1.93
5477,3218,45,2332,1.93
5478,9581,8,415,1.93
5479,493,454,23471,1.93
5480,297,383,19808,1.93
5481,3842,41,2124,1.93
5482,580,346,17988,1.92
5483,807,320,16668,1.92
5484,1409,293,15245,1.92
5485,154,248,12946,1.92
5486,2365,68,3550,1.92
5487,443,409,21345,1.92
5488,7088,3,156,1.92
5489,2101,92,4783,1.92
5490,2791,41,2134,1.92
5491,1209,270,14053,1.92
5492,2190,116,6033,1.92
5493,5275,18,938,1.92
5494,1451,283,14705,1.92
5495,1192,262,13614,1.92
5496,1793,225,11718,1.92
5497,7962,7,365,1.92
5498,2857,41,2139,1.92
5499,2309,97,5051,1.92
5500,7117,3,156,1.92
5501,7261,6,313,1.92
5502,3277,47,2452,1.92
5503,7118,3,156,1.92
5504,268,329,17173,1.92
5505,2656,64,3342,1.92
5506,3085,30,1563,1.92
5507,6581,20,1043,1.92
5508,3301,40,2088,1.92
5509,3123,31,1612,1.92
5510,5472,14,730,1.92
5511,2211,135,7015,1.92
5512,549,326,17023,1.92
5513,9517,12,624,1.92
5514,6102,35,1821,1.92
5515,592,399,20747,1.92
5516,776,363,18868,1.92
5517,966,159,8296,1.92
5518,5788,14,728,1.92
5519,3065,24,1253,1.92
5520,7979,7,365,1.92
5521,7074,3,156,1.92
5522,1161,280,14596,1.92
5523,7942,6,313,1.92
5524,7092,3,156,1.92
5525,1075,251,13069,1.92
5526,216,384,19978,1.92
5527,1025,274,14251,1.92
5528,3292,31,1617,1.92
5529,2525,86,4479,1.92
5530,385,353,18459,1.91
5531,2422,116,6072,1.91
5532,272,311,16273,1.91
5533,1457,281,14696,1.91
5534,7365,11,575,1.91
5535,6231,32,1674,1.91
5536,1712,186,9738,1.91
5537,1019,288,15093,1.91
5538,6149,40,2089,1.91
5539,7834,9,471,1.91
5540,1132,230,12014,1.91
5541,839,189,9894,1.91
5542,1532,258,13478,1.91
5543,3735,47,2461,1.91
5544,713,96,5021,1.91
5545,7180,3,157,1.91
5546,90,300,15683,1.91
5547,1267,281,14704,1.91
5548,7753,9,471,1.91
5549,1247,241,12649,1.91
5550,6688,18,943,1.91
5551,801,208,10887,1.91
5552,1713,51,2668,1.91
5553,6082,27,1415,1.91
5554,5527,27,1413,1.91
5555,2129,138,7234,1.91
5556,41,326,17068,1.91
5557,1653,165,8660,1.91
5558,405,406,21230,1.91
5559,1526,206,10784,1.91
5560,1455,216,11292,1.91
5561,2416,63,3292,1.91
5562,2239,85,4458,1.91
5563,6132,43,2247,1.91
5564,6324,34,1777,1.91
5565,5836,8,419,1.91
5566,1801,235,12310,1.91
5567,6915,12,628,1.91
5568,7280,8,418,1.91
5569,959,182,9514,1.91
5570,1857,221,11581,1.91
5571,1684,172,8991,1.91
5572,6205,40,2095,1.91
5573,1572,199,10451,1.9
5574,2294,101,5303,1.9
5575,2257,117,6159,1.9
5576,259,385,20287,1.9
5577,9529,9,474,1.9
5578,1054,259,13629,1.9
5579,7404,8,420,1.9
5580,5687,22,1156,1.9
5581,227,384,20194,1.9
5582,2057,151,7954,1.9
5583,190,351,18463,1.9
5584,1598,202,10656,1.9
5585,868,283,14903,1.9
5586,1519,238,12550,1.9
5587,2295,70,3682,1.9
5588,252,274,14415,1.9
5589,50,361,19050,1.9
5590,1893,165,8685,1.9
5591,3008,32,1682,1.9
5592,6316,17,894,1.9
5593,817,205,10814,1.9
5594,1008,271,14251,1.9
5595,448,363,19082,1.9
5596,3471,27,1420,1.9
5597,3201,44,2319,1.9
5598,7296,4,210,1.9
5599,3268,57,3005,1.9
5600,1706,205,10775,1.9
5601,7327,10,527,1.9
5602,66,466,24539,1.9
5603,3659,25,1316,1.9
5604,2715,61,3212,1.9
5605,1262,244,12828,1.9
5606,184,265,13994,1.89
5607,1092,264,14003,1.89
5608,26,315,16707,1.89
5609,1044,230,12153,1.89
5610,436,348,18405,1.89
5611,962,252,13336,1.89
5612,1786,196,10365,1.89
5613,3115,24,1270,1.89
5614,5748,20,1057,1.89
5615,1168,234,12369,1.89
5616,3479,44,2326,1.89
5617,6261,34,1795,1.89
5618,6707,15,795,1.89
5619,1039,197,10447,1.89
5620,2184,135,7136,1.89
5621,990,196,10359,1.89
5622,2507,80,4243,1.89
5623,2804,92,4874,1.89
5624,1740,149,7871,1.89
5625,5879,22,1164,1.89
5626,2873,49,2586,1.89
5627,1468,258,13671,1.89
5628,5904,1,53,1.89
5629,136,372,19718,1.89
5630,2534,49,2611,1.88
5631,242,306,16303,1.88
5632,940,223,11864,1.88
5633,3480,44,2341,1.88
5634,1318,72,3836,1.88
5635,6347,16,849,1.88
5636,550,386,20566,1.88
5637,3382,33,1760,1.88
5638,2647,48,2554,1.88
5639,2901,34,1813,1.88
5640,2185,102,5440,1.88
5641,7267,6,319,1.88
5642,3974,9,480,1.88
5643,251,371,19757,1.88
5644,1110,201,10710,1.88
5645,679,365,19395,1.88
5646,1913,80,4248,1.88
5647,9547,8,425,1.88
5648,309,378,20103,1.88
5649,6456,17,905,1.88
5650,6998,7,373,1.88
5651,3997,24,1280,1.88
5652,3870,42,2239,1.88
5653,852,271,14401,1.88
5654,1037,274,14591,1.88
5655,7761,4,213,1.88
5656,2970,32,1701,1.88
5657,6909,5,266,1.88
5658,3706,52,2785,1.87
5659,1573,238,12736,1.87
5660,1476,286,15272,1.87
5661,6607,10,534,1.87
5662,266,317,16911,1.87
5663,3800,31,1660,1.87
5664,3809,29,1547,1.87
5665,835,240,12833,1.87
5666,5885,5,268,1.87
5667,6708,20,1071,1.87
5668,1440,223,11937,1.87
5669,91,277,14812,1.87
5670,2015,173,9246,1.87
5671,2981,30,1607,1.87
5672,269,386,20637,1.87
5673,5315,20,1068,1.87
5674,67,389,20762,1.87
5675,1642,261,13959,1.87
5676,503,328,17510,1.87
5677,1444,202,10791,1.87
5678,1634,183,9774,1.87
5679,1032,243,13026,1.87
5680,2862,49,2614,1.87
5681,604,359,19246,1.87
5682,3345,42,2249,1.87
5683,1954,131,7019,1.87
5684,951,201,10757,1.87
5685,369,335,17935,1.87
5686,1255,229,12220,1.87
5687,134,305,16267,1.87
5688,3146,29,1551,1.87
5689,110,349,18641,1.87
5690,1969,237,12667,1.87
5691,1072,185,9892,1.87
5692,3475,36,1928,1.87
5693,1415,284,15224,1.87
5694,1965,210,11213,1.87
5695,428,333,17828,1.87
5696,6257,34,1814,1.87
5697,3259,40,2149,1.86
5698,1904,159,8559,1.86
5699,832,215,11545,1.86
5700,3474,28,1508,1.86
5701,2915,40,2146,1.86
5702,2098,96,5173,1.86
5703,3520,34,1824,1.86
5704,857,266,14283,1.86
5705,955,179,9640,1.86
5706,1938,190,10236,1.86
5707,1697,127,6813,1.86
5708,2894,61,3273,1.86
5709,1203,268,14417,1.86
5710,5738,27,1455,1.86
5711,1229,268,14388,1.86
5712,6295,14,754,1.86
5713,1248,242,13023,1.86
5714,1176,290,15623,1.86
5715,5353,18,967,1.86
5716,574,398,21352,1.86
5717,718,254,13686,1.86
5718,1950,190,10195,1.86
5719,1280,272,14619,1.86
5720,722,326,17509,1.86
5721,6981,14,751,1.86
5722,3572,34,1827,1.86
5723,668,298,16060,1.86
5724,3203,22,1181,1.86
5725,4986,11,591,1.86
5726,1920,175,9387,1.86
5727,2407,100,5373,1.86
5728,6023,31,1680,1.85
5729,7884,7,378,1.85
5730,6385,10,540,1.85
5731,726,229,12395,1.85
5732,7568,10,540,1.85
5733,873,283,15286,1.85
5734,5402,18,975,1.85
5735,9545,10,541,1.85
5736,5683,27,1459,1.85
5737,3555,30,1623,1.85
5738,1535,222,11994,1.85
5739,3210,51,2760,1.85
5740,1344,80,4328,1.85
5741,2855,81,4376,1.85
5742,1495,259,14013,1.85
5743,1064,217,11747,1.85
5744,2875,50,2697,1.85
5745,1617,178,9597,1.85
5746,205,331,17880,1.85
5747,2106,116,6284,1.85
5748,6682,18,971,1.85
5749,5647,17,918,1.85
5750,2794,46,2482,1.85
5751,6737,19,1029,1.85
5752,1101,246,13322,1.85
5753,1916,142,7672,1.85
5754,7741,9,487,1.85
5755,5870,9,487,1.85
5756,1802,215,11640,1.85
5757,3320,40,2167,1.85
5758,1086,295,15928,1.85
5759,7531,5,270,1.85
5760,1557,233,12585,1.85
5761,104,318,17149,1.85
5762,1136,249,13435,1.85
5763,3133,23,1240,1.85
5764,1625,180,9774,1.84
5765,7864,9,489,1.84
5766,3372,36,1956,1.84
5767,7733,5,272,1.84
5768,2444,38,2068,1.84
5769,735,275,14923,1.84
5770,1252,227,12328,1.84
5771,1562,184,10021,1.84
5772,2441,141,7649,1.84
5773,2572,32,1741,1.84
5774,2846,72,3912,1.84
5775,398,362,19632,1.84
5776,675,326,17700,1.84
5777,6893,12,651,1.84
5778,3231,43,2341,1.84
5779,3916,61,3320,1.84
5780,609,333,18145,1.84
5781,7848,9,489,1.84
5782,3334,40,2179,1.84
5783,2831,58,3147,1.84
5784,193,356,19387,1.84
5785,264,325,17694,1.84
5786,7850,9,488,1.84
5787,778,282,15349,1.84
5788,6045,13,708,1.84
5789,1009,271,14724,1.84
5790,6460,21,1141,1.84
5791,1232,243,13182,1.84
5792,1657,172,9340,1.84
5793,5459,16,871,1.84
5794,7732,9,488,1.84
5795,3196,19,1034,1.84
5796,218,299,16238,1.84
5797,1809,212,11526,1.84
5798,942,208,11276,1.84
5799,2560,78,4269,1.83
5800,2938,42,2300,1.83
5801,334,301,16460,1.83
